,Filename,Nouns_Relative_Freq,Verbs_Relative_Freq,Adverbs_Relative_Freq,No_unique_per,No_unique_loc,No_unique_org
259,1090.a1.txt,1304.88,1280.49,609.76,5,2,0
260,0213.a1.txt,1393.94,1393.94,545.45,0,0,2
261,2009.a1.txt,1228.07,1298.25,578.95,0,0,1
262,0134.a1.txt,1349.4,1240.96,1156.63,0,0,0
263,2041.a1.txt,1214.47,1266.15,607.24,1,1,0
264,1037.a1.txt,1203.6,1248.59,731.16,0,0,0
265,1095.a1.txt,1329.27,1158.54,670.73,1,0,1
266,0169.a1.txt,1389.22,1317.37,550.9,0,0,2
267,0151.a1.txt,963.06,1569.92,738.79,1,0,0
268,1054.a1.txt,1564.19,1467.1,485.44,0,0,1
269,2012.a1.txt,1517.0,1098.52,706.19,1,0,5
270,1094.a1.txt,1111.11,1283.95,728.4,0,0,0
271,3040.a1.txt,1169.92,1699.16,640.67,0,0,0
272,0108.a1.txt,1241.83,1320.26,627.45,1,0,0
273,1016.a1.txt,1060.61,1072.26,769.23,0,0,0
274,1036.a1.txt,1266.85,1347.71,795.15,1,0,2
275,2062.a1.txt,1208.05,1409.4,447.43,1,0,0
276,3011.a1.txt,1908.05,1011.49,459.77,0,0,0
277,0142.a1.txt,1573.33,1293.33,333.33,0,0,3
278,0206.a1.txt,1062.74,1293.21,576.18,0,0,2
279,5005.a1.txt,1333.33,1452.99,666.67,0,0,0
280,0144.a1.txt,1119.59,1246.82,788.8,1,0,3
281,2027.a1.txt,1495.97,1196.78,667.43,5,0,1
282,0209.a1.txt,1302.73,1166.25,570.72,1,0,3
283,0232.a1.txt,1340.85,1315.79,776.94,4,0,1
284,3036.a1.txt,1454.55,1477.27,545.45,0,0,0
285,0173.a1.txt,1309.09,1248.48,606.06,4,0,3
286,1073.a1.txt,1322.03,1288.14,632.77,2,0,0
287,1070.a1.txt,1273.58,1273.58,872.64,0,0,1
288,1074.a1.txt,1550.46,1284.4,669.72,0,0,0
289,0135.a1.txt,1542.78,897.62,645.16,0,0,4
290,1041.a1.txt,1058.02,1490.33,728.1,2,1,0
291,3062.a1.txt,1462.96,1462.96,555.56,0,0,2
292,2011.a1.txt,1613.66,1319.2,800.94,3,0,0
293,1018.a1.txt,1594.56,1248.45,556.24,4,0,1
294,0202.a1.txt,1495.88,1166.08,565.37,0,0,1
295,2071.a1.txt,1038.65,1521.74,652.17,1,0,0
296,3066.a1.txt,1712.0,1040.0,608.0,1,1,2
297,1010.a1.txt,1285.71,1269.84,563.49,4,0,3
298,0149.a1.txt,1239.11,1239.11,735.72,1,0,0
299,0100.a1.txt,1524.48,1216.78,531.47,0,0,0
300,3045.a1.txt,1144.58,1385.54,401.61,0,1,0
301,0128.a1.txt,1355.93,1210.65,726.39,0,0,0
302,1062.a1.txt,1302.38,1200.45,554.93,9,0,3
